file_name,file_path,sample_rate,num_samples,duration_sec,rms_energy,peak_amplitude,mean_abs_amplitude,zero_crossing_rate,spectral_centroid_hz,spectral_bandwidth_hz,spectral_rolloff_85_hz,dominant_frequency_hz,low_freq_est_hz,high_freq_est_hz,bandwidth_est_hz
188_whistle.wav,/Users/nfot413/dolphin_project/data/segments/188_whistle.wav,192000,69504,0.362,0.09624097496271133,0.9948728680610657,0.05398337543010712,0.08215354511970534,14591.63895698015,13515.65441850822,33843.75,6843.75,93.75,12187.5,12093.75
189_whistle.wav,/Users/nfot413/dolphin_project/data/segments/189_whistle.wav,192000,80256,0.418,0.03963932394981384,0.2544328272342682,0.03057151846587658,0.05785237240829346,1942.0826207397565,6451.857210711085,1781.25,937.5,0.0,2062.5,2062.5
190_whistle.wav,/Users/nfot413/dolphin_project/data/segments/190_whistle.wav,192000,89664,0.467,0.10543982684612274,0.9970091581344604,0.048765335232019424,0.0926570306923626,24352.159589332798,18529.754948982616,43406.25,3656.25,93.75,45000.0,44906.25
191_whistle.wav,/Users/nfot413/dolphin_project/data/segments/191_whistle.wav,192000,370944,1.932,0.03696204349398613,0.2462538480758667,0.029243169352412224,0.063346488957902,2000.8906133837984,7340.01261410906,1500.0,375.0,0.0,1500.0,1500.0
192_multiple_whistle.wav,/Users/nfot413/dolphin_project/data/segments/192_multiple_whistle.wav,192000,693312,3.611,0.07679400593042374,0.999542236328125,0.038496702909469604,0.0798428413181944,22356.293377313785,19490.793758778174,39093.75,375.0,0.0,34125.0,34125.0
193_whistle.wav,/Users/nfot413/dolphin_project/data/segments/193_whistle.wav,192000,174730,0.9100520833333333,0.09152214229106903,0.9978331923484802,0.04116002470254898,0.07914496651977336,26623.42535914014,19683.690116266316,38906.25,750.0,0.0,37031.25,37031.25
194_whistle.wav,/Users/nfot413/dolphin_project/data/segments/194_whistle.wav,192000,49536,0.258,0.05920616537332535,0.8118839263916016,0.04447852820158005,0.061349321705426355,6091.387896217971,11712.08331818132,17812.5,937.5,93.75,1593.75,1500.0
195_whistle.wav,/Users/nfot413/dolphin_project/data/segments/195_whistle.wav,192000,229632,1.196,0.09085990488529205,0.9975585341453552,0.04619087278842926,0.05380783166109253,15998.385752476426,17327.159195877113,24750.0,3562.5,93.75,24750.0,24656.25
196_whistle.wav,/Users/nfot413/dolphin_project/data/segments/196_whistle.wav,192000,34368,0.179,0.04937838390469551,0.32065796852111816,0.039202336221933365,0.04518738361266294,1628.7991286377287,5410.9817559050925,1218.75,937.5,93.75,1500.0,1406.25
197_whistle.wav,/Users/nfot413/dolphin_project/data/segments/197_whistle.wav,192000,184320,0.96,0.052066005766391754,0.31208229064941406,0.04060608893632889,0.053271484375,1846.819941947269,6286.437524091378,1218.75,375.0,0.0,1218.75,1218.75
198_whistle.wav,/Users/nfot413/dolphin_project/data/segments/198_whistle.wav,192000,49536,0.258,0.061293330043554306,0.9912106394767761,0.0424041710793972,0.0927608204134367,17797.096235114434,20770.75397895631,43218.75,843.75,93.75,1312.5,1218.75
199_whistle.wav,/Users/nfot413/dolphin_project/data/segments/199_whistle.wav,192000,153600,0.8,0.0606839619576931,0.395580917596817,0.04741780087351799,0.03791666666666667,1188.0719694619047,4149.571713204634,1125.0,750.0,0.0,1500.0,1500.0
